id,t,y,x,w
8,12,-1.2860630265052997,-0.0670396947215902,-0.1078816081124499
8,13,0.2226468238538793,1.444685451601294,-0.0111466062835145
9,0,-0.5745877056692088,-1.6672857101428191,0.4913203290714759
9,1,-0.3300383516872233,0.0588127542158579,-0.0600873238920624
9,2,0.7040116505904781,0.5596272843441428,0.9308321464525
9,3,0.4457057705462472,0.8148908455543221,1.0515870806132417
9,4,0.0674266417446116,-0.8579863241851869,0.087681538063264
9,5,-1.4103230438115366,-0.6451568284751317,1.5211708719799786
9,6,0.7793981883481854,0.4973983407053702,-0.8198856003153381
9,7,0.590646866593729,-0.7497940771715776,-0.4695336879999509
9,8,0.944824054765234,-0.6224124687512558,-0.3131972158542285
9,9,0.7768107778778983,-0.0684558122704828,-1.097181150846343
9,10,1.3941293175009537,0.1045674109882455,-0.9541932511460108
9,11,1.4193106751352138,-1.320073293152627,0.150503526078391
9,12,2.956953655755563,0.7652913763521734,-1.7359622312161749
9,13,2.8553932859136157,0.6183077427952914,-0.610046268099996
10,0,0.1865631084419579,-0.4455325117802859,-1.3176069473046244
10,1,0.6156511889361902,-0.3802295079473134,-0.5056991887171304
10,2,0.9664329592888484,0.1102383767335141,-0.6494001013686311
10,3,1.636894656436892,0.4467757623787645,0.3359267590158024
10,4,1.566582651761642,-0.2896092003266826,-0.8910144555553711
10,5,2.424926500719096,1.0049196235134557,-0.684107866949324
10,6,3.808047460094774,1.5229576313286648,-0.98731629971657
10,7,3.041018017851356,0.768233756792087,-0.0754020021106419
10,8,3.135767450227505,2.0111445236551853,1.942631567805693
10,9,2.6573721793017118,-0.3138377447466168,-2.074601106822197
10,10,2.538202292138352,0.4189692968914702,0.7678482948986932
10,11,0.9904426314163456,-1.9377541754429737,0.3600562033465784
10,12,3.5807521945686207,2.080749909332113,0.0517454819459585
10,13,2.3561634468418475,0.1677231584415471,-0.3230610863471492
11,0,-1.164817954102841,-0.8260700253571437,-0.3733113922547709
11,1,-0.5877546128904744,0.5414425719036018,-0.9347546985111352
11,2,1.2234256942733328,1.2420938748992945,-0.4491332124732737
11,3,-1.2547678825085808,-1.985980249824545,0.5298622705520616
11,4,-0.601554833938118,0.2899396898577138,1.090383902008913
11,5,0.1858535404320523,-0.8388772859703374,-2.87500978680763
11,7,0.7052339114260006,-0.045988712897111,-0.0122837422864786
11,8,1.0954016855105808,1.0291879247085534,-0.237183698277706
11,9,2.8257487034345505,1.318605859641673,-2.459694534626797
11,10,2.00669662494213,1.0215247536202314,1.4199076966756587
11,11,1.970172855823925,0.4599402727958691,-1.390718700392534
11,12,1.602239918208638,0.9566898394938808,-0.6552993899351454
11,13,-0.1150955721906217,-1.1806852107887074,-0.8599978467545673
12,0,1.6949341245607137,0.5383230910926698,-1.9262139385640715
12,1,-0.465335833513498,-1.3980974909529271,1.4064031775817087
12,2,0.4150504650517476,-0.1967002143889716,-0.5370558743125263
12,3,-0.1707147185342737,-0.7250773785028317,-0.2791717768651731
12,4,1.2218102131548854,0.3784317066013196,-1.0985196483017494
12,5,0.6139886472339302,-0.1585354026447824,0.0950246139517955
12,6,0.0567860349719142,-0.7833405705274278,0.4390531169611554
12,7,1.001819751730804,-0.1144652866116497,-0.6023030963893727
12,8,1.382673907507767,0.4666170467984733,0.0855365656764363
12,9,0.2927448884919196,0.0152429352703753,0.8587338848979353
12,10,-0.3089587620338211,-0.5500022235330961,0.9656181783638094
12,11,0.1231291498777682,-0.0162131365012054,0.6990845304630067
12,12,0.4402884923237645,-1.541310948210404,-1.241779845695007
12,13,1.7053954492595806,0.997364158886988,0.5234297852352631
13,0,0.3952144649039282,0.5632273344659553,-0.4046134322109707
13,1,0.5745335568456539,-0.2955581481987469,-0.9748721866280384
13,2,1.0410774770366211,0.2880337702535008,-1.0634511045193824
13,3,1.564200235932828,0.919476118678141,-0.7008181062283606
13,4,2.1922735359034102,-0.276536420319722,-1.196319131757087
13,5,1.5745761313091131,-0.3374407517975548,0.2849537106855886
13,6,1.3608307365110353,-0.7230801624933679,-0.2157733801239973
13,7,2.463004335040837,0.8415984044651589,-1.265964516001891
13,8,0.7307514153610699,-1.3037157872090936,-0.5761736607426658
13,9,1.0168656358368324,-0.5314907225168988,-0.2110266963506446
13,10,2.081103526884829,1.4157934889577717,1.2511483146696505
13,11,2.706277179296159,1.1292620231186037,0.945404363288939
13,12,0.1792374075204951,-1.5719607043374897,0.2457520582520798
13,13,1.106413232351743,0.2615967088190417,1.1930020936908214
14,0,-0.9469719088655664,-0.3063072418867213,0.3183194325026093
14,1,-1.5069888405989629,1.494171857724115,-0.0978673476754128
14,2,-3.31825703016529,0.2020233334767653,0.1795103004208434
14,3,-2.5664982108799044,0.8720642499393877,1.014743419794084
14,5,-4.56957520279584,-0.67135681849581,-0.3610764417283014
14,6,-4.857412696761242,-0.5952782063749882,-0.2539476196358939
14,7,-3.692595934769253,1.1329858921095937,0.9616705026679856
14,9,-6.158684657733568,-2.3956597658004526,0.3914780564208556
14,10,-5.596911996655185,-0.3614235406036591,-0.6374779289512376
14,11,-4.513805154794407,0.4702863119327691,0.4533192477637282
14,12,-3.7791563705292086,0.2687939282607305,0.6278412107823693
14,13,-2.007551348173466,1.2385756767179164,-0.6292398618051419
15,0,-0.2082254443707752,-1.1734949965799713,0.1974510802997882
15,1,1.0241301480677008,-0.3822250690881767,-3.1344807187346886
15,2,0.2353933587484381,0.1759691746111043,1.496570577305402
15,3,0.6493984106493952,0.6001015137651392,-0.4462147885249107
15,4,1.0351256338063972,0.8651950173956476,0.2973652975960781
15,5,0.3121434859669486,-1.1712893519707717,0.9468728912292542
15,6,0.8578420318219415,0.0841320084268749,-0.0398467862969628
15,7,-1.2013850340825276,-1.507912302657773,1.2108938536514802
15,8,-1.915515142380572,-0.7501465595257703,1.5900353180689966
15,9,-0.2615896978621806,1.463665449067025,-0.1926236808983941
15,10,1.477681923011883,0.1464948765742397,-2.3188015059850424
15,11,1.5780318345014093,0.9946010307032072,-0.7222820286396995
15,12,0.7883264586864203,0.1406732732685518,0.1143879858508629
15,13,2.8820577934334506,2.108065655966588,-0.7327267781851438
16,0,-0.5198814214099687,0.8915009091695651,0.4453917610976102
16,1,-2.3206772435907497,0.5297904382064953,-1.4043218932656218
16,2,-3.870070002343255,-0.2452121718909476,0.6491485443872869
16,3,-3.5155959935770373,0.875508361789161,1.5886715692382007
16,4,-3.2364859351107285,0.0274480975714559,-1.0265830542325505
16,5,-3.646348464848344,0.6379223151469119,0.1517725731095814
16,6,-5.321782552528399,-1.0185995117685018,0.1338438275513285
16,7,-4.0248357632721135,1.785777147438388,0.4137833242914474
16,8,-4.441317415575703,0.5547557142333553,0.5648687672943012
16,9,-6.11241069864558,-2.2494939195737302,-0.6899109533754445
16,10,-4.993285627405412,0.3957721811467344,0.0668450945928845
16,11,-6.024607624570924,-1.74375620383971,0.2025242456174738
16,12,-4.59508742917962,0.3973523789928762,0.8244383984024359
16,13,-3.8602836253339134,0.0234468205976477,1.066451196233522
17,0,-0.1637177191442125,0.1921811616438258,-0.1819107050551187
17,1,-0.6107350957507895,1.2821493263730313,1.5803698582928576
17,2,-1.5275651138730035,-1.327671678101392,-1.8149084358003016
17,3,-1.9655836608073685,-0.4726185958810818,1.5396392282178384
17,4,-1.825592665062848,-1.170640737820632,-0.4416293124861684
17,5,-3.5899176950912,-1.8720465387351848,3.1842768387560563
17,6,-1.6520117219436743,0.4795888895265341,0.5285592343293369
17,7,-1.6260396182787855,-0.4039600464808021,1.3751925388364288
17,8,-0.7577729108951875,0.6859820213221929,-0.5103111980446282
17,9,0.7021191663191348,2.342428893239176,-0.0472274372750619
17,10,1.2853897759001591,0.5435733206811637,-0.53555552858434
17,11,-1.5958874813949675,-1.3559840863751462,1.0923022694482272
17,12,-1.0924183531854057,0.2601805350953359,1.1389645870673877
17,13,-1.2838593233412898,-0.1406446081520816,0.3985787800516734
18,0,-0.2193192874382788,1.1405375718507194,1.8429814066922288
18,1,0.6643726275648184,0.2985181577409257,-0.2388068807087564
18,2,0.5338360898558895,1.1406819297763189,-0.6513578332244863
18,3,-0.1443025563751532,-0.5466810049570947,-0.6674031780157793
18,4,0.8885902732864919,0.1400663555102592,-2.441147376917069
18,5,1.4908284500924758,0.6290128552649344,-0.0485440107326683
18,6,0.3267450309200489,0.0832980336236421,-0.5172059762783259
18,7,1.0183298956136049,0.6396556012364807,-0.6027511629360459
18,8,0.432193049770197,-0.3376159453175605,-1.5271577603411075
18,9,-1.6453033493492717,-1.4193946674301112,0.7333311613817098
18,10,-0.2179024576273259,-0.0640248259991522,-0.7199391576152532
18,11,0.3220226863290232,-0.7522133400672569,-0.3976305998830437
18,12,1.2009719369178478,1.0554178452685716,1.493434001517347
18,13,2.53439587371002,0.8038184452365491,-1.798072285244225
19,0,-1.5024417006302122,-0.098135986758525,1.374924350377886
19,1,-1.947520946037277,-0.90727006029991,-0.173399871319372
19,2,-3.6010257177984304,-1.117856047227192,1.177822618203536
19,3,-2.072139569333567,0.26830082303045,0.1710149182541213
19,4,-2.603363525647993,-0.5294068267266326,-0.4744194763643316
19,5,-2.163297737040641,-0.8855667584731342,-0.880324932730856
19,6,-1.5523732325156827,0.5834987099304055,0.5832806949987761
19,7,-2.983136909472117,-1.0573318159666234,0.7252052585362387
19,8,-1.166905516212763,1.5558114247588004,-0.9324905666132632
19,9,-2.703824636505828,-1.7253191739584417,-0.4501391435573411
19,10,-3.8141490151413824,-2.1958586446173327,1.1947492486373157
19,11,-3.1110971710067976,-0.4984289214717789,0.8250589600085265
19,12,-2.6493895047763782,-0.824311508548316,-0.2430110884156911
19,13,-4.591662194569785,-2.8111768511644257,0.4799155406360544
20,0,-0.3349415420556265,-1.2939858230406145,-1.1672571393652875
20,1,-0.0238057554606773,0.6025054844672564,1.1070780196456065
20,2,-0.5857722372930299,0.3791459578616791,0.8043553225952434
20,3,-0.2586365637609292,-0.7828415414384368,-2.3484408456139048
20,4,-0.4679422490870914,0.465888334360109,-0.3680879508105296
20,5,-1.1987033073187892,-1.3751072413995131,-1.2807862231655651
20,6,-0.994415253942644,-0.2720243901140035,-0.5347789380402184
20,7,-1.6666710593645278,-1.5017943431112155,0.6471874811510961
20,8,0.1481596789200348,1.194652935891777,0.8998106743551465
20,9,-1.1225519690277497,-1.2846831517235804,0.8504495079811126
20,10,1.0951639311927537,2.041010060634433,-0.6464761400860364
20,11,-0.7569801239427343,-1.541761927714327,-0.3485164914808811
20,12,-1.1001834849784935,-0.7244327267802866,-0.7146935178306362
20,13,-1.7539341097953998,-1.1551755285499574,0.1120850632335234
21,0,0.1826024253137504,-0.1488580930427723,-1.1776114921393888
21,1,0.7282511889380152,-0.0635410979009528,-0.3075696819656353
21,2,0.6856742702784955,0.8910669393145821,0.2109674798352548
21,3,-0.8146987133358919,-0.7135238179386182,-0.4749944690720807
21,5,0.1063932897018759,0.0771557840603419,0.7659491178219462
21,6,1.6570110968369414,0.4318298873301028,-1.020505307572693
21,7,0.8489702444303856,-0.5403287334901515,-0.787291113745518
21,9,0.8678506884853388,-0.5848346939380852,-0.5712015574966508
21,10,0.7125314289708697,0.2874450033502169,0.2094094514531475
21,11,1.113973984142692,-0.4667480683221625,0.2946972617515139
21,12,0.1702887311830992,-1.1787290931270016,0.195691427873981
21,13,0.4900110132149841,0.8070510366203177,2.675933799621092
22,0,0.1111352963293779,-1.8278812121674808,-0.6131873977235968
22,1,1.7311103852752645,0.4656308953001129,-0.7462152974396874
22,2,2.358683279371941,-0.5258375473837444,0.0771240435346402
22,3,2.5269444739326783,-0.7210218167139069,-0.719093874271101
22,4,2.79621722063939,-0.6191562877434563,-0.8611454432457006
22,5,3.692247202797179,0.2396350529970047,-0.8282755963538877
22,7,3.97553356366762,-0.056929415712271,-0.5912827670959474
22,8,4.917620721980438,1.5020335007162866,-1.2657546911207018
22,9,4.530349897143289,0.7275368428200519,0.8894115194156639
22,10,4.24046811162316,0.695062562586981,1.3954501912081412
22,11,3.6966530282643433,-0.4765097478292382,-1.3312304551202918
22,12,4.41543561021955,0.6811621508221994,-0.1100340373097214
22,13,4.368634082830932,0.7601445123317058,1.204018620393328
23,0,2.234618144956729,-0.966249144485,0.7828630281826786
23,1,3.616575181318967,-0.1843945139299971,-0.1550143826768426
23,2,2.768317900174496,-0.0342509087913273,1.437196779312498
23,3,1.872711603246848,-2.5074084770767424,-0.4662696999001929
23,4,4.224360645371293,-0.3098752102038259,-1.3087116585196423
23,5,5.361613143251695,0.4598988760538253,-0.7540707240818395
23,6,4.871105043470788,-0.9057884304268052,-1.7025726442086169
23,7,4.74666722211436,-0.1456112649430583,-0.1562042496648239
23,8,3.893741334829025,-0.5319049500064785,1.711163759216095
23,9,3.0966841754234733,-1.6136907381106849,0.8239749785172135
23,10,4.920479124482085,1.5671987653352517,0.9898129603448634
23,11,6.053290147131367,1.4024619694872302,-0.0396922654723784
23,12,5.6803289944069375,-0.2078134739283382,0.3562449803372697
23,13,6.412835027140763,1.1798401246468029,-0.3580750640204341
24,0,-1.3096646447379825,0.1137575542191011,-1.3579895714781467
24,1,-2.1441123040158274,-0.2059719798279517,1.6466051519228266
24,2,0.0127851651197807,1.3701515786738911,-0.8680795470859128
24,3,-0.4361455348701093,1.1235848590278488,0.3584787689584204
24,4,-1.4625482235889231,0.3283903763023409,1.6304851958290152
24,5,-1.447376587860029,-0.0241892231507102,0.2427626048487568
24,6,-0.5575450783486564,0.9898716456489856,0.7319185895871698
24,7,-1.9271832477023751,-0.2954082499144748,-0.1058680628787487
24,8,-2.6775802837415608,-0.9153465848725808,-0.4233939953749438
24,9,-1.9098995464606376,0.3258985633968463,-0.0844019502678613
24,10,0.0136044530661003,2.432703738084441,0.4604488275304934
24,11,-1.4775495033355217,-0.8815371916632609,-0.3275882207309462
24,12,-1.2910749829833457,-0.2012630151545636,-0.0723820877187684
24,13,-1.7748002406894805,-1.025395818209498,-3.239009416557537
25,0,1.4049440284672017,0.3285127883105871,0.0949280180501679
25,1,1.859746114760465,0.9176778593263296,-0.0269527473179727
25,2,1.8259229635501968,0.0076011009900041,0.8562772690643378
25,3,2.203491508354405,1.304112121682516,-0.6802353005037096
25,4,2.837763384508852,1.104749710013026,0.1501860931357298
25,5,1.661056810193395,0.0612356150843236,0.6162713557970008
25,6,-0.2151499105797689,-1.3076074800861783,1.256781020500857
25,7,0.2926447426366401,-0.5683650408248201,-0.2678324543720924
25,8,0.918352651202342,0.3270215412896962,0.2513612240963095
25,9,0.4681894769845443,-0.1184750658846185,0.8538972526404561
25,10,1.0498761476765484,0.7538127184795737,1.0076615989753286
25,11,0.2479630179832724,-0.3682608865613961,0.5203471799861511
25,12,1.1730309086257564,-0.2579235690395957,0.1159378023516221
25,13,1.3983279132080988,-0.2259318726821784,1.1333137116344931
26,0,-0.8556514734139355,0.9769386672923156,0.6491118632546775
26,1,0.5490671567906027,0.9309429149298692,-0.7780165181294982
26,2,0.588429403371647,-0.5943259933332532,-0.7194568124107797
26,3,-0.1161281113304398,0.0405859444189166,0.054205733526326
26,4,-1.6117855592146708,-0.1496280396962523,2.3576671303668637
26,5,0.3034374415102476,1.2329271296054265,-0.2024405002204613
26,6,-1.4074318598811792,-0.92490923178915,0.4080485938453539
26,7,-1.2060410382726303,0.23123629194693,0.37964227103369
26,8,-1.447104493418404,-1.2346728133698486,-1.2036885379115732
26,9,-1.0066429737755251,-0.1705568701724171,1.2981323906751046
26,10,-2.579056788439059,-3.1084623644521625,0.1375030037962854
26,11,-2.0892521810988307,-0.1337185819776087,-0.4753679591605567
26,12,-0.1771752755109957,0.0683565407644106,-2.4912663090375182
26,13,0.5430577053057533,0.2180896966455687,-0.2955732870937034
27,0,0.1311965864507781,-1.5175657778572078,-1.594718150282391
27,1,1.570048618243507,1.1802446085505256,1.1061829651182065
27,2,1.7163152632690726,0.0591302733295649,0.701847932604128
27,3,1.2667962815279217,-0.9212188077996832,0.3058175769532991
27,4,1.5822343863236974,0.0875598245280518,0.820744850268027
27,5,0.5611456504319624,-1.016666494237833,1.58880235083778
27,6,0.8964889537478837,0.0952313894135665,1.245634091200157
27,7,2.247810460105272,-0.0895251858347804,0.7075944460129547
27,8,1.4029687636147847,-1.162724659017874,0.5697063988277409
27,9,3.049028258325642,0.0720428954134979,-1.9688944882773536
27,10,3.5923195391423253,0.7105990256831984,-0.2279722737326038
27,11,3.983275725204297,0.9310671911069636,0.2238900860685253
27,12,2.6558584330930057,-0.6535806978201165,-1.3868286584168403
27,13,3.6563488381223705,1.084314796095928,-0.4839093550189104
28,0,-2.0151481654835868,-1.6919681687782433,0.4488099737046636
28,1,-2.4508774540587828,-0.5020686134604182,-0.3328960235921975
28,2,-2.6578127821298194,-0.7942992525782216,0.5375407961962869
28,3,-2.185827573408879,-0.2954720074068901,-0.5090318842560735
28,5,-0.58734772553503,0.2198636900845945,0.469967504082666
28,6,-1.1282089480322557,-0.1460016484254881,0.4509732136013122
28,7,-0.5619326090867418,0.3309582882040784,0.4406816569420153
28,9,-0.6422872775632206,-0.426288686714401,-1.9768303661513456
28,10,-2.1551536558460747,-1.3151638089022273,1.2792175551472489
28,11,-1.225025902734385,0.2939287100464814,0.0115682181572965
28,12,-0.0706530017144084,1.703114641722851,-0.432860459614926
28,13,-1.0781562028103215,0.2374885716024812,1.3337208935432652
29,0,-0.9198570531042524,-1.4684007167752875,-1.1998096756969263
29,1,0.1647691140582111,-0.0172838003204012,-2.4818664449315304
29,2,1.2692694198129937,1.9599413616570984,0.9765783949722644
29,3,0.6507571804959146,0.2535921819635407,1.4082371267421634
29,4,-1.5593413463033898,-0.957598045498282,2.2016644913555576
29,5,-2.1364582316962,-1.9914897221611756,0.8360486469986228
29,6,-1.542404063273306,-1.1688828864010017,-1.0560048439491052
29,7,-0.4432175745636556,-1.1215458713910822,-0.6425849274737669
29,8,0.6151773408599144,0.4715405087172165,0.5536859264715682
29,9,2.4479560246995256,0.7038301913495684,-1.5278601754086727
29,10,-0.1896209115065736,-2.440724980112426,-0.0778842047374189
29,11,1.7972908694937102,0.4314769264919487,-0.2529089526375467
29,12,0.5519557694572019,-0.9616881248901388,-1.0162254435355382
29,13,1.3358623282456206,-0.3666158253473027,0.4715239491857899
30,0,-0.3856229693777867,0.0382283400728672,0.3188884041141191
30,1,0.6560592419029319,-1.0023238922667577,-2.176328516067257
30,2,0.6106359772724538,-0.7238533009195779,-0.6270534994244359
30,3,0.9656854008914616,-0.1955043589429838,-1.1891456081164125
30,4,-0.3751692019368224,-1.6359339807659872,0.9320796422469142
30,5,1.979967737016585,0.7785082508822753,-0.7599494572268866
30,6,1.7255298818318985,0.4297531851627964,-0.3983686186949665
30,7,2.577677765924542,0.560419073384444,-0.6970419113502517
30,8,1.468448573317854,-1.3980780483537325,-1.1291293844269492
30,9,1.242460210067435,-0.1567797181628259,-0.7210153429590442
30,10,0.6711026106657859,-0.5605712183067987,-0.2476569260187328
30,11,1.1476996037463207,-1.4456387222908602,-0.9737903573633884
30,12,2.904352060383836,0.809076275266978,1.1479216771171543
30,13,3.148334715551085,0.8955130031441146,-0.7344222531199759
31,0,-0.9356686180915716,-1.367535288286276,0.2798685467948414
31,1,-0.8579407563170165,-0.4350027531473255,0.3949327053674235
31,2,-1.804852586757265,-0.7917659928650499,2.1209123291018743
31,3,0.1005371882432719,1.322940430807857,-0.8883443562203901
31,4,0.0872670367366384,0.6164505631255699,1.04341366529952
31,5,1.031138402999495,1.3743496172279526,0.2558376389020725
31,6,0.5022623527310657,0.7513345961160887,0.3622656403214893
31,7,0.8645700361050571,0.5620573426717526,0.9784459789263864
31,8,0.4513777175045284,-0.5569401072717433,-0.4402483097317552
31,9,0.4662404288486998,-0.8119034921103515,-1.4806375795820597
31,10,0.979934179461774,-0.5513309508898094,-2.567516866771885
31,11,-0.6691894913092075,-0.844358502882752,1.9178627648659696
31,12,0.3839005184407502,0.6229073530435484,0.8530032069274637
31,13,1.1309402412299998,0.7132318975426025,1.140916529278175
32,0,-0.5468512325787336,0.1148742189666632,1.48718536104524
32,1,-0.8440718487445392,0.3133623598478587,0.4204416074215452
32,2,-0.8602103046337608,0.2534458640797129,-0.8061943329009352
32,3,-1.2478046516241237,-0.1465038404000163,-0.7996856667240103
